id;salary_currency;salary_gross;description;area_id;area_name;name;employer_name;published_at;salary_from;salary_to
41514962;RUR;FALSE;"<p>Для разработки высоконагруженного SAAS-сервиса ООО &quot;Единая информационная система ЖКХ&quot; приглашает в свою дружную и молодую команду Python-разработчика</p> <p><strong>Обязанности:</strong></p> <ul> <li>рефакторинг существующего кода;</li> <li>разработка и внедрение новых модулей системы;</li> <li>ежедневная отчетность в CRM-системе.</li> </ul> <p><strong>Наши ожидания от Вас:</strong></p> <ul> <li>опыт работы с MongoDB, с Django (или готовность быстро изучить);</li> <li>опыт unit-тестирования, понимание работы MVC;</li> <li>знание GIT;</li> <li>умение разбираться в чужом коде без его переписывания.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>оформление по ТК;</li> <li>испытательный срок 1 месяц;</li> <li>полностью белая заработная плата обсуждается индивидуально после собеседования</li> <li>график работы: 5/2, 10:00 - 19:00;</li> <li>работа в комфортном офисе по адресу Тарасова 12/18 (м. Новочерскасская)</li> </ul> <p><strong>Немного о проекте</strong></p> <p>Аппаратно-программным комплекс &quot;ЕИС ЖКХ&quot; создан для автоматизации и упрощения работы организаций в сфере ЖКХ. Наше решение уже более 7 лет используют управляющие компании, ТСЖ, ЖСК, расчетные центры и иные участники жилищно-коммунальной сферы, крупнейшие застройщики Северо-Запада и других регионов РФ.</p> <p>В рамках высоконагруженного single page приложения для клиентов предоставляется широкий спектр услуг: электронные журналы заявок, начисление квартплаты, печать квитанций, статистические и бухгалтерские отчёты и многое другое.</p> <p> </p> <p>Присылайте свое резюме и становитесь частью нашей команды!</p>";2;Санкт-Петербург;Python-разработчик;Единая Информационная Система ЖКХ;2021-02-05;60000;100000
43892687;RUR;TRUE;"<strong>Обязанности:</strong> <ul> <li>Оценка и планирование трудозатрат;</li> <li>Работа с парсингом с помощью движка Selenium;</li> <li>Импорт/экспорт данных в БД;</li> <li>Исправление багов, поиск неисправностей;</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы с Python от 2-ух лет;</li> <li>Опыт работы с Selenium от 2-ух лет;</li> <li>Опыт работы с парсингом;</li> <li>Уверенное владение БД (SQL);</li> <li>Базовое понимание модели работы MVC;</li> <li>Умение работать с чужим кодом;</li> <li>Умение оценивать и соблюдать сроки.</li> </ul> <strong>Условия:</strong> <ul> <li> <p>График работы 5/2, выходные дни - суббота, воскресенье и государственные праздники,</p> </li> <li> <p>Оформление по ТК РФ, либо по договору подряда;</p> </li> <li> <p>Удаленная работа - создайте свой мини-офис у себя дома и зарабатывайте, не выходя из него</p> </li> </ul>";1;Москва;Python Developer (Удалённо);MeBot 24;2021-04-14;60000;100000
47537362;RUR;FALSE;<p>HighTouch – SaaS сервис для автоматизации маркетинга и поддержки клиентов в мессенджерах. No-Code визуальный конструктор чат-ботов. А также контакт-центр для мессенджеров и другие сервисы.<br /><br />Наши клиенты – зарубежные и российские компании. Сервис работает на трех языках.</p> <p>HighTouch - это про back-end! И у нас открылась новая вакансия для back-end разработчика.<br /><br /><strong>Необходимые навыки:</strong></p> <ul> <li>Опыт продакшн разработки на Django и Aiohttp</li> <li>Понимание принципов юнит-тестирования</li> <li>Понимание принципов CI/CD, опыт работы с docker-compose</li> <li>Понимание принципов сетевого взаимодействия (http, websocket)</li> <li>Компетенции DevOps и опыт работы с микросервисами</li> </ul> <p><br /><strong>Пул задач:</strong></p> <ul> <li>Участие в проектировании архитектуры всей системы.</li> <li>Проектирование и разработка новых модулей, строительных блоков редактора и интеграций</li> <li>Разработка чатов и мессенджера</li> <li>Подключение новых каналов коммуникаций, имплементация свежих обновлений мессенджеров (например, платежи в WhatsApp)</li> <li>Работа над дизайном кода, повышение надежности, тестируемости, масштабируемости</li> </ul> <p> </p> <p><strong>Формат работы:</strong></p> <ul> <li>Удаленная работа</li> <li>Частичная занятость</li> <li>Совместное планирование задач и работа с командой</li> </ul> <p> </p> <p><strong>Плюсы и минусы работы у нас:</strong></p> <ul> <li>Коллеги с большим опытом и бекграундом как в сфере IT, так и в смежных. Большой простор для профессионального роста и обмена знаниями.</li> <li>Возможность влиять на архитектуру проекта и реализовывать свои идеи, получая быстрый отклик от реальных пользователей.</li> <li>Мы не it-отдел корпорации, а маленькая боевая команда. Тихо “отсидеться в окопе” не получится.</li> <li>Можно гибко менять уровень своей нагрузки.</li> <li>Возможность расти (финансово и профессионально) вместе с ростом проекта.</li> <li>Обязательное строгое кодревью</li> </ul> <p><br />Заинтересовала вакансия? Присылайте свое резюме, будем знакомиться.</p>;1;Москва;Программист Python;HighTouch;2021-09-09;60000;100000
47624735;RUR;FALSE;"<p><strong>Автомобильный холдинг Максимум</strong> ищет <strong>Junior Python-разработчика в отдел аналитики направления маркетинга.</strong></p> <p>Мы создаём лучшую на рынке автодилеров аналитику, которая позволила нам стать лидерами по темпам роста! Мы уже прошли очень большой путь и для дальнейшего развития нам требуется поддерживать и разрабатывать маркетинговую БД, а также разрабатывать сервисы и микросервисы, АПИ, делать классную бекэнд-разработку. Для этого мы ищем человека, который дополнит наши компетенции и поможет в решении данного вопроса.</p> <p>У нас точно будут интересные задачи и не будет строгих алгоритмов для их реализации, что позволит проявлять себя и реализовывать свои идеи на максимум.</p> <p><strong>Обязанности</strong>:</p> <ul> <li>Создание коннекторов для передачи данных между различными элементами стека маркетинга (Я.Директ -&gt; БД, Facebook - &gt; БД, Вконтакте -&gt; БД, Google API, ERP -&gt; БД и т.д. (Python 3, pandas);</li> <li>Работа и поддержка БД маркетинга (PostgreSQL);</li> </ul> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>Хорошее знание Python 3;</li> <li>Есть опыт работы с Flask/SQLAlchemy /pandas;</li> <li>Знакомы с базой данных PostgreSQL;</li> <li>Знание git;</li> <li>Опыт использования Docker, docker-compose.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Работа в крупной компании - лидере российского автомобильного рынка;</li> <li>Официальное оформление по ТК РФ;</li> <li>График работы: полу-удаленная или удаленная работа 5/2;</li> <li>Льготное питание, скидки на ДМС;</li> <li>Возможность прохождения профессиональных тренингов;</li> <li>Скидки на приобретение товаров и услуг компании;</li> <li>Перспективы профессионального и карьерного роста;</li> <li>Место работы: <em>ул. Торфяная дорога 8 или дома </em>– выдаем ноутбуки.</li> </ul>";2;Санкт-Петербург;Junior Python-разработчик;Максимум, Автомобильный холдинг;2021-09-03;60000;100000
48247232;RUR;TRUE;"<p>Наша компания называется <strong>«MeBot24»</strong>. Основные проектно-управленческие направления нашей деятельности - это IT/Маркетинг/Продажи. Наша компания занимается оказанием услуг, так и собственными проектами. Мы оказываем услуги по автоматизации и аутсорсингу бизнес процессов компаний и предприятий. Одним из наших ключевых направлений является сложная разработка. Разрабатываем системы управления проектами и персоналом, в том числе на основе искусственного интеллекта.</p> <p>Для успешного создания и реализации проектов нам в команду требуется Python-разработчик.</p> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт работы с Python от 2-ух лет;</p> </li> <li> <p>Опыт работы с Selenium от 2-ух лет;</p> </li> <li> <p>Опыт работы с парсингом;</p> </li> <li> <p>Уверенное владение БД (SQL);</p> </li> <li> <p>Базовое понимание модели работы MVC;</p> </li> <li> <p>Умение работать с чужим кодом;</p> </li> <li> <p>Умение оценивать и соблюдать сроки.</p> </li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Оценка и планирование трудозатрат;</p> </li> <li> <p>Работа с парсингом с помощью движка Selenium;</p> </li> <li> <p>Импорт/экспорт данных в БД;</p> </li> <li> <p>Исправление багов, поиск неисправностей;</p> </li> </ul> <p><strong>Вам потребуется:</strong></p> <ul> <li> <p>Компьютер или ноутбук;</p> </li> <li> <p>Высокоскоростной и стабильный интернет.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>График 5/2, полный рабочий день (так же график может быть гибким);</p> </li> <li> <p>Оклад + KPI (обсуждается с успешным кандидатом по результатам собеседования);</p> </li> <li> <p>Возможность работать удаленно.</p> </li> </ul>";3;Екатеринбург;Программист Python / Python Developer (удаленно);MeBot 24;2021-10-21;60000;100000
37010575;RUR;FALSE;<p>Ищем в команду Python-разработчика на постоянную основу. Удалённая работа.<br />Мы занимаемся автоматизацией в системах тестирования в области телекоммуникаций.</p> <p><strong>Основные задачи:</strong><br />- Разработка приложения на Flask (автоматизация и работа с внешними API)<br />- Разработка API<br />- Поддержание документации кода<br />- Регулярные новые интересные задачи</p> <p><strong>Навыки:</strong><br />- Как минимум 1 год разработки на Python<br />- Опыт в автоматизации и парсинге<br />- Опыт работы с прокси<br />- Опыт работы с REST API<br />- Навыки в web-отладке через Charles или другие прокси<br />- Работа с БД MySQL/noSQL/Redis etc.<br />- Уверенные знания Linux<br />- Знания Git</p> <p><strong>Преимущества:</strong><br />- Знания других языков программирования<br />- Знания в сферах VoIP/SMS</p>;2;Санкт-Петербург;Python разработчик;Foxcom SIA;2020-06-03;60000;90000
36872662;RUR;FALSE;"<p>Наш клиент - компания «Инновационные технологии для блогеров» (www.easyprbot.com).</p> <p>В проекты команды просто необходим супер-герой из параллельной компьютерной вселенной. Способный воплотить самую смелую идею и создать прогресс в мире чат-ботов и приложений.</p> <p> </p> <p><strong>Обязанности:</strong></p> <p>- Разработка и сопровождение SPA-приложений;</p> <p>- Написание чат-ботов.</p> <p> </p> <p><strong>Требования:</strong></p> <p>- Знание Python 3.0+;</p> <p>- Хорошее знание Django ORM, DRF;</p> <p>- Знание Vue.js (Vuex, Vue Router);</p> <p>- Основы администрирования СУБД PostgreSQL;</p> <p>- Понимание основных принципов работы http;</p> <p>- Умение работать с Git;</p> <p>- Опыт работы с Docker.</p> <p> </p> <p><strong>Условия:</strong></p> <p>- Заработная плата от 60.000 руб до 80.000 руб. (обсуждается с успешным кандидатом)</p> <p>- Оформление по ТК РФ;</p> <p>- График работы: 5/2;</p> <p>- Испытательный срок 2 месяца;</p> <p>- Удаленная работа;</p> <p>- Присутствует обучение и наставничество;</p> <p>- Возможен рост в проектах.</p>";1;Москва;Разработчик (программист) Python (удаленно);RESURS;2020-07-06;60000;80000
37635703;RUR;FALSE;"<p>Наш центр является одним из ведущих провайдеров аэронавигационной информации и сопутствующих сервисов в России. Наиболее перспективным направлением в этой области является создание и развитие цифровых сервисов, в основе которых лежат GIS-системы. Всего десять лет назад замена бумажной продукции на планшетные компьютеры казалась отдаленной перспективой, а сегодня это реальность, открывающая новые возможности.</p> <p>Сегодня мы ищем тебя, инженера, который имеет опыт разработки на языке Python и работы с GIS-системами, чтобы вместе строить цифровое небо. С нами ты почувствуешь свою причастность к каждому белому росчерку в небе, оставленному очередным лайнером!</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Разрабатывать новый и улучшать существующие конвертеры геоданных;</li> <li>Разрабатывать базы данных для хранения геоданных;</li> <li>Разрабатывать интерфейсы ввода данных для QGIS;</li> <li>Разрабатывать приложения, с которым работают наши внешние клиенты;</li> <li>Участвовать в разработке и развитии архитектуры проекта.</li> </ul> <p><strong>Отлично, если вы:</strong></p> <ul> <li>Владеете хотя бы одной ГИС системой (QGIS, ArcGis, ГИС Панорама);</li> <li>Знаете Python;</li> <li>Знаете что такое GDAL;</li> <li>Обладаете уверенными знаниями SQL и был опыт работы с PostgreSQL/PostGIS;</li> <li>Знаете технический английский на уровне чтения документации;</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с графическими редакторами Photoshop, CorelDRAW;</li> <li>Знание нормативной документации, технологии организации и выполнения комплекса работ по созданию и обновлению топографических карт;</li> <li>Умеете работать с Git;</li> <li>Умеете работать с Docker;</li> <li>Понимаете модель и принципы взаимодействия клиент-сервер (HTTP, Rest API, JSON);</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление, отпуск, больничный и пр. согласно ТК РФ;</li> <li>График: ПН-ПТ, 8-часовой рабочий день, плавающее начало рабочего дня 7:00~10:00;</li> <li>Полис ДМС со стоматологией;</li> <li>Конкурентная заработная плата, уровень оклада обсуждается индивидуально с успешным кандидатом;</li> <li>Ежегодная компенсация на расходы, связанные со здоровьем;</li> <li>Работа в стремительно развивающейся компании на переднем крае технологий в области аэронавигации.</li> <li>Посещение конференций и прочих профильных мероприятий;</li> <li>Интересные задачи в нестандартном проекте, в которых хорошо виден ваш личный вклад;</li> <li>Корпоративные мероприятия и индивидуальное внимание;</li> <li>Комфортный офис компании с чаем и кофе;</li> <li>Дружелюбный профессиональный коллектив</li> </ul>";2;Санкт-Петербург;GIS Engineer / Python Developer;СЗ РЦАИ;2020-07-20;60000;80000
41466108;RUR;FALSE;<p>Мы в Yodo.im разрабатываем чат-бота, который обучает людей в игровой манере. Сам курс выглядит как игра, где вас нанимают стажером на работу и дают задание, которое обучающийся выполняет.</p> <p>Мы ищем разработчика, который напишет такой курс-игру, практическую задачу.У нас есть курс Linux: https://yodo.im/start , а мы хотим сделать еще курсы по Python. </p> <p>Сейчас нужно написать несколько блоков. В отклике напишите какой опыт Python разработки у вас есть. Что делали практически.</p>;3;Екатеринбург;Python разработчик (программист Python);Yodo - бот учитель;2021-02-07;60000;80000
41481226;RUR;FALSE;<p><strong>UpTrader</strong> – хорошо известная в индустрии финтех компания с богатым опытом разработки CRM и торгового ПО для нужд международного финансового бизнеса.</p> <p><em>Мы хотим найти коллегу в нашу дружную команду разработки для поддержки проекта в идеальном состоянии. </em></p> <p><strong>Обязанности:</strong></p> <ul> <li>поддержка текущего проекта</li> <li>исправление ошибок в коде</li> <li>доработка функционала по требованию клиентов</li> </ul> <strong>Требования:</strong> <ul> <li>знание языка Python и фреймворка Django</li> <li>знание ОС GNU / Linux на уровне пользователя</li> <li>знание английского языка для уверенного чтения технической литературы</li> </ul> <strong>Условия:</strong> <ul> <li>молодой коллектив профессионалов</li> <li>качественный продукт</li> <li>agile процессы</li> <li>лояльное руководство</li> <li>рост заработной платы в зависимости от личной эффективности</li> <li>гибкое начало рабочего дня</li> <li>возможности для карьерного роста и открытость бизнеса для предложений со стороны сотрудников</li> <li>офис в 100м от м.Московские Ворота</li> </ul> <p><strong><em>Уважаемые соискатели, перед интервью будьте готовы выполнить тестовое задание!</em></strong></p>;2;Санкт-Петербург;Разработчик Python;АпТрейдер (UpTrader);2021-01-20;60000;80000
43114303;RUR;FALSE;<strong>Обязанности:</strong> <ul> <li>Проектирование, разработка и поддержка микросервисов. Интеграции сервисов с внешними и внутренними системами. Написание кода.</li> </ul> <strong>Требования:</strong> <ul> <li>Основные компетенции:<br />1. Опыт работы с Django<br />2. Django rest framework<br />3. Python3.5+<br />4. PostgreSQL<br />5. Redis<br />6. Опыт работы с микросервисной архитектурой</li> </ul> <strong>Условия:</strong> <ul> <li>Работа удаленно</li> </ul> <p>Соискателю будет предложено небольшое тестовое задание</p>;2;Санкт-Петербург;Python developer;М3;2021-04-10;60000;80000
43693893;RUR;FALSE;"<p><strong>«НЭП-Фабрикант» - </strong>IT-компания, мы создаем площадку, которая позволяют сделать закупки эффективными, а снабжение предприятий - удобным и оперативным. Наш продукт помогает тысячам клиентов находить друг друга и заключать выгодные контракты.</p> <p>Сейчас мы в поиске начинающего аналитика, который готов развиваться в нашей компании, с нашей компанией.</p> <p><strong>Обязанности:</strong></p> <p>Создание, оптимизация и выполнение SQL запросов для:</p> <ul> <li>ежедневной выгрузки информации из баз данных компании по запросу от контролирующих органов (ФАС,ФСБ);</li> <li>еженедельного создания отчётов на основании информации из баз данных компании по запросу от внутренних отделов.</li> </ul> <p>Написание и рефакторинг скриптов Python для автоматизации или упрощения работы по выгрузке отчётов</p> <p>Анализ данных с площадки и поиск путей увеличения прибыли (в свободной форме)</p> <strong>Требования:</strong> <ul> <li>опыт написания SQL-запросов (MySQL),</li> <li>базовые знания Python 3 (os, sys, re, pandas, mysql.connector, argparse, requests и т.п.),</li> <li>опыт работы с командной строкой Linux,</li> <li>умение разбираться в чужом коде и в схемах БД,</li> <li>умение работать с большим объёмом данных</li> </ul> <strong>Условия:</strong> <ul> <li>Полностью &quot;белую&quot; заработную плату;</li> <li>Крутой onboarding;</li> <li>Возможна удаленная работа, по завершении испытательного срока;</li> <li>Гибкое начало рабочего дня;</li> <li>ДМС; сетевой абонемент в фитнес-клуб; корпоративная мобильная связь; проездной на все виды общественного транспорта; компенсация профессионального обучения и оплата питания;</li> <li>Теннисный стол, дартс, турник, зерновой кофе и снеки;</li> <li>Несколько уютных Lounge zone.</li> <li>Возможность профессионального развития.</li> </ul>";1;Москва;Аналитик Python;Электронные торговые системы;2021-04-07;60000;80000
45909503;RUR;FALSE;<strong>Обязанности:</strong> <p>Телеком оператор в поисках Python (Django) разработчика на фулл тайм с владением следующими технологиями:</p> <p>- python (опыт комерческой разработки)</p> <p>- django (умение работать с ORM, понимание где должна располагаться бизнес логика)</p> <p>- drf</p> <p>- базовое понимание bash</p> <p>- SQL</p> <p>- docker</p> <p>- git</p> <strong>Требования:</strong> <ul> <li>быть на связи в рабочее время</li> <li>многозадачность</li> <li>уметь в Trello</li> </ul> <strong>Условия:</strong> <ul> <li>удаленная работа</li> <li>рабочая неделя (5/2) (переработка оговаривается отдельно)</li> <li>з/п по результатам собеседования (условия обсуждаются индивидуально)</li> </ul>;1;Москва;Junior Python/Django разработчик;SoftMobile;2021-07-01;60000;80000
45935578;RUR;TRUE;<p><strong>О нас:</strong></p> <p>Компания Zepto-AI - это стартап основанный в 2020 году. Помогаем учитывать время для адвокатов автоматически, которые выставляют счета клиентам на основе собранных данных. Будем развиваться и для других групп, например фрилансеров.</p> <p>Сейчас нас 8 человек, у нас мега-Agile, очень быстро подстраиваемся под ситуацию, клиентов больше, чем можем обработать. Финансирование у нас стабильное.</p> <p>Вакансия для тебя, если ты Python разработчик, хочешь разрабатывать backend, решать сложные задачи и постоянно прокачивать свои навыки.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Знакомство с проектом будет через написание тестов и автоматизация тестов к проекту с целью добиться CI</li> </ul> <strong>Требования:</strong> <ul> <li>Python 3.X</li> <li>Pytest</li> <li>Django</li> </ul> <p>Nice to have (Желательно знать):</p> <ul> <li>Celery</li> <li>English</li> <li>Postgres</li> </ul> <p><strong>Этапы прохождения собеседований:</strong></p> <p>1. Техническое собеседование<br />2. Тестовое (возможно)<br />3. Оффер</p> <p><strong>Условия работы:</strong><br />1. Работа по производственному календарю России<br />2. Возможность удаленной работы, при желании коворкинг<br />3. Самозанятый</p> <p><strong>Ждем от вас:</strong></p> <ul> <li>несколько слов о себе</li> <li>ссылку на репозиторий в Github</li> </ul>;1;Москва;Backend Python Developer [удаленная работа];Zepto;2021-07-02;60000;80000
46428148;RUR;FALSE;<p>«Лидхит» - это сервис комплексной автоматизации <strong>email-маркетинга. </strong>Создавая его, мы намерены сделать этот мир чуть лучше. В данный момент <strong>мы впереди</strong> планеты всей, и нам нужны новые сотрудники.</p> <p>В данный момент мы ищем сильного разработчика на <strong>Python</strong>, готового решать сложные задачи и имеет опыт работы с высоконагруженными проектами.</p> <p><strong>Мы занимаемся:</strong></p> <ul> <li>Пишем сервисы, которые могут обрабатывать всю информацию о миллионах посетителей сайтов в сутки</li> <li>Разрабатываем инструменты для формирования и настройки персонализированных сообщений</li> <li>Модернизируем старые решения, превращая их в более гибкие и удобные</li> <li>Строим такую архитектуру проекта, которая обеспечит создание новых инструментов на базе текущей функциональности в кратчайшие сроки</li> <li>Постоянно обучаемся чему-то новому и учим друг друга</li> </ul> <p><strong>Мы используем технологии:</strong></p> <ul> <li>Python (3.8 / 2.7), FastAPI, Dramatiq, Django, Celery, Flask, RESTPlus</li> <li>Go для наиболее нагруженных микросервисов</li> <li>MongoDB, Redis</li> <li>Docker, Kubernetes</li> <li>Git</li> <li>Linux</li> </ul> <p><strong>Мы хотим, чтобы вы:</strong></p> <ul> <li>Обладали крепкими знаниями Python</li> <li>Имели опыт работы, но не обязательно с MongoDB, понимали ее сильные и слабые стороны</li> <li>Обучались новым технологиям</li> <li>Заботились о счастье пользователей</li> <li>Отдыхали по выходным - <strong>отсутствие переработок </strong>(мы не любим спешку и работаем в нормальном режиме)</li> </ul> <p><strong>Будет отлично, если есть опыт работы с:</strong></p> <ul> <li>Golang</li> <li>PostgreSQL или другими реляционными БД</li> <li>Kubernetes</li> <li>Администрированием серверов</li> </ul> <p><strong>Мы даем:</strong></p> <ul> <li>Возможность учиться и качать хард- и софт-скиллы</li> <li>Открытость к тюнингу процессов в команде</li> <li>Прямое влияние на код проекта и его дальнейшее развитие</li> <li>Возможность работать со свежими фреймворками и не зацикливаться на легаси</li> <li>Компания находится в Москве</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Оформление по ТК с первого дня работы</li> <li>Полностью белую оплату</li> <li>Роботу с профессиональными коллегами</li> <li>Периодические встречи с командой в оффлайне :)</li> </ul>;1;Москва;Junior Python разработчик ,удаленно;е.Ком;2021-07-30;60000;80000
39814866;RUR;TRUE;"<p><strong>Описание:</strong></p> <ul> <li>Работа представляет собой оффшорную разработку и сопровождение IT проектов для иностранных заказчиков.</li> <li>В рамках работы вы будете выполнять следующие задачи (обучение присутствует): <ul> <li>написание фронт-энд кода на Vue.js с интеграцией Node.js;</li> <li>написание бэк-энд кода на Python (Flask и Scrapy);</li> <li>работа с SQL запросами для получения/обновления информации в БД (PostgreSQL);</li> <li>написание документации, отчетов по выполненным рабочим процессам.</li> </ul> </li> </ul> <p><br /><strong>Требования:</strong></p> <ul> <li>Базовые: <ul> <li>Vue.js;</li> <li>Git;</li> <li>Node.js (желательно);</li> <li>Python (желательно);</li> <li>знания в SQL (PostgreSQL);</li> <li>английский (средний, профессиональная терминология);</li> <li>знания форматов JSON, XML;</li> <li>знания в Unix (shell команды).</li> </ul> </li> </ul> <p><br /><strong>Условия:</strong></p> <ul> <li>Постоянная работа в офисе со свободным (гибким) графиком в молодом коллективе (во время карантина - работа удаленная).</li> <li>Бонусы: <ul> <li>оплачиваемые обеды.</li> <li>свободный график рабочего дня (нужно только отработать 8 часов в день, лучше ближе к вечеру);</li> <li>после испытательного срока можно иногда работать удаленно;</li> <li>корпоративные праздники (тема и место выбираются по голосованию);</li> <li>комната отдыха, кухня.</li> </ul> </li> </ul>";2;Санкт-Петербург;Junior Fullstack разработчик (Vue.js, Node.js, Python);FinSTC Software LLC;2020-10-14;60000;75000
36532274;RUR;TRUE;"<p>О нас:<br />Мы разрабатываем решения в области автоматизации медицинского документооборота и не только более 20 лет.<br />Наши продукты:<br />* Комплекс Программных Средств &quot;Виста-Мед&quot;<br />* vistamed.ru<br />* Личный кабинет пациента iOS vistamed<br />* Мессенджер ТАДАМ iOS/Android/Web<br />* А так же десятки специализированных программных продуктов</p> <p>Вашими задачами будут:</p> <p><br />* Разработка нейросети с использованием алгоритма TensorFlow для распознавания фото и видео данных</p> <p>Участие в разработке нейросети чат-бота для медицины .</p> <p> </p> <p>Бонусом будет:<br />* Владение Python2/3</p> <p><strong>Собеседование:</strong></p> <p>Первичное тестирование и собеседование проводим по нашему мессенджеру ТАДАМ .</p> <p>ТАДАМ в appstore или плаймаркет</p> <p>Контактное лицо в мессенджере ТАДАМ Юлия Заган</p> <p> </p>";2;Санкт-Петербург;Разработчик data scientist (python, TensorFlow);Виста;2020-04-01;60000;60000
36763786;RUR;FALSE;"<p><strong>Агентство судебного взыскания</strong> профессионально занимается законным взысканием задолженности по кредитам и займам.</p> <p>Мы первыми в России систематизировали и автоматизировали судебное взыскание, что позволяет нам быстро и дешево взыскивать задолженность, правильно и быстро масштабироваться.</p> <p><strong>Что будем делать:</strong></p> <p>- Разработка и поддержка продуктов компании;</p> <p>- Интеграция с внешними сервисами;</p> <p>- Тестирование, поиск и исправление ошибок в Python-приложениях;</p> <p>- Обработка данных;</p> <p>- Написание технической документации;</p> <p><strong>Что хотим от соискателя:</strong></p> <p>- Знание python, pandas, regex, flask, docker;</p> <p>- Опыт работы с REST API;</p> <p>- Способность читать и понимать код;</p> <p>- Владение английским языком для чтения технической документации; знание Git;</p> <p>- Опыт работы с базами данных, SQL</p> <p>- Аналитический склад ума (имение раскладывать процессы на этапы, планировать)</p> <p><strong>Мы предлагаем:</strong></p> <p>- официальное трудоустройство по ТК</p> <p>- график работы 5/2</p> <p>- дружный коллектив, кофе, печеньки – за счет заведения=)</p> <p>- лояльное руководство</p> <p>- отсутствие дресс-кода</p> <p> </p> <p> </p>";2;Санкт-Петербург;Middle Разработчик Python (BackEnd);Агентство судебного взыскания;2020-05-12;60000;60000
37365034;RUR;TRUE;"<strong>Обязанности:</strong> <ul> <li>проектирование и разработка backend-серверной архитектуры;</li> <li>поддержка и развитие существующих проектов;</li> <li>оптимизация работы с базами данных.</li> </ul> <strong>Требования:</strong> <ul> <li>техническое образование;</li> <li>уверенное знание языка программирования Python(2.7 и 3);</li> <li>знание фреймворков (Flask, Django);</li> <li>умение работать с SQL запросами (PostgreSQL, MySQL);</li> <li>умение разбираться в чужом коде;</li> <li>продвинутый пользователь Linux;</li> <li>технический английский-свободное чтение документации.</li> </ul> <strong>Условия:</strong> <ul> <li>Рабочий день пн.-чт. с 9-15 до 18-00, пт. - 9-15 до 17-00</li> <li>Уровень зарплаты обсуждается.</li> </ul>";1;Москва;Разработчик Python;НТЦ Система;2020-06-05;60000;60000
37927558;RUR;FALSE;<p>Мы разрабатываем современную телекоммуникационную платформу для оператора следующего поколения. Функционал платформы уникален и не имеет аналогов. Присоединившись к нашей команде ты получишь уникальный опыт.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка и поддержке backend’а</li> <li>Рефакторинг кода</li> <li>Поиск ошибок, их устранение</li> <li>Разработка API</li> <li>Написание тестов (unittest)</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Python, включая многопоточность</li> <li>django, django REST framework, djcelery, redis, docker</li> <li>SQL (PostgreSQL)</li> <li>git</li> <li>tcp/ip, http</li> <li>понимание RESTful</li> <li>уверенное знание Linux (Debian)</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>опыт работы в телеком-компаниях</li> <li>знание Jasmin, html/js/css</li> <li>демонстрационный проект в gitlab.com, heroku.com</li> </ul> <strong>Условия:</strong> <ul> <li>Заработная плата определяется по результатам собеседования</li> <li> <p>График работы с Пн-Пт (10.00-19.00)</p> </li> <li>Возможности к карьерному росту и саморазвитию</li> <li>Работа в уютном офисе шаговой доступности, чай/кофе, дружный</li> </ul>;1;Москва;Junior Python-разработчик;ГЛОНАСС МОБАЙЛ;2020-07-09;60000;60000
